,업체명,소재지도로명주소,위도,경도,차고지도로명주소,자동차총보유대수
197,(주)하카,"인천광역시 부평구 항동로 158, 105호(일신동)",37.48106393,126.7509538,인천광역시 남동구 인하로507번길 98,49
198,(주)하카,"인천광역시 부평구 새갈로 57, 202호(갈산동)",37.52249899,126.7310163,인천광역시 연수구 테크노파크로 164,39
199,㈜듀오카,"인천광역시 부평구 부평대로 337, 10층 1027호",37.5216746925,126.7211048,인천광역시 연수구 경원대로 526(선학하키경기장),61
200,㈜로또렌트카 강릉영업소,강원도 강릉시 강릉대로 485,37.77624311,128.9148619,강원도 강릉시 강릉대로 485,2
201,㈜듀오카,"충청남도 서산시 남부순환로 767, 상가동 2층 9호(죽성동)",36.7467275528,126.4475201709,충청남도 당진시 밤절로 132-99,0
202,㈜듀오카,경기도 고양시 덕양구 지도로 84,37.6246188,126.8244559,"경기도 고양시 덕양구 지도로84, 1층 건물주차장",0
203,㈜듀오카,서울특별시 강서구 공항대로7길 8,37.5617057,126.8124819,"서울특별시 강서구 공항대로7길 8, 지하주차장",0
204,㈜듀오카,대구광역시 북구 팔거천동로 388,35.9585721546,128.560902,"대구광역시 북구 팔거천동로 388,건물주차장",6
205,㈜듀오카,"서울특별시 영등포구 도림로 316, 2층",37.5058047,126.9023309,"서울특별시 영등포구 도림로 316, 2층,건물주차장",0
206,㈜동부렌트카 장흥영업소,전라남도 장흥군 장흥읍 제암산길 98-10,34.69006754,126.9282321,전라남도 장흥군 장흥읍 제암산길 98-10,8
207,건아렌터카,강원도 태백시 광장로 17,37.17769112,128.985717,강원도 태백시 태백로 1291,76
208,해피관광렌터카,강원도 태백시 황지로 186,37.174721,128.989844,강원도 태백시 황지북 3길 7,72
209,자유로운수㈜,경기도 파주시 평화로 38 (금촌동),37.76105935,126.7714902,경기도 파주시 법원읍 가야리 173-1,78
210,(주)프린스렌트카,"경기도 파주시 회동길 445, 302호 (문발동)",37.72033416,126.694154,"경기도 파주시 월롱면 엘씨디로 16, LCD파크 A동 401호",142
211,(주)에이엠렌트카,"경기도 파주시 지목로 70-34, 제4동 제디-103호(문발동, 파비뇽아울렛)",37.72498078,126.6981379,"경기도 파주시 월롱면 엘씨디로 16, LCD파크 A동 701호",101
212,㈜부일렌트카,"경기도 파주시 새꽃로 227, 5호",37.76689973,126.7768702,경기도 파주시 탄현면 평화로 668-1 (법흥리),49
213,㈜제이케이비,"경기도 파주시 청석로 307, 301호 (다율동)",37.7295181,126.7175477,"경기도 파주시 청석로 307, 대경주차빌딩(다율동)",71
214,준카 주식회사,경기도 파주시 봉서산로65번길 55,37.843416,126.800245,경기도 파주시 월롱면 엘지로 245,180
215,㈜쓰리케이스컴퍼니,"경기도 파주시 하우3길 17, 2층",37.71829567,126.7712171,경기도 김포시 김포한강7로 93 (구래동),107
216,㈜하이원렌터카,"경기도 파주시 방촌로 300-1, 201호 (맥금동)",37.7725214,126.725265,경기도 고양시 덕양구 덕은동 569-11외 11필지,55
217,㈜아이팩,"경기도 파주시 책향기로 836, 707 (송촌동)",37.72922783,126.763738,경기도 파주시 소라지로 342,87
218,㈜세종통운,경상남도 거창군 거창읍 거창대로 7,35.68243337,127.9177086,경상남도 거창군 거창읍 거창대로 7,2
219,㈜베스트렌트카,경상남도 거창군 거창읍 동동6길 6,35.6887925,127.9205476,경상남도 거창군 거창읍 창동로 67,11
220,우리렌트카,경상남도 거창군 거창읍 송정5길 61,35.68092723,127.9052313,경상남도 거창군 거창읍 송정5길 61,20
221,(주)신화렌트카,"서울특별시 양천구 목동동로 130 , 상가B동 114호(신정동)",37.514999,126.8712369,서울특별시 강서구 공항대로 261,79
222,(주)제주스타렌탈,"서울특별시 양천구 목동동로 293 , 1801호(목동, 현대41타워)",37.52817831,126.875772,제주특별자치도 제주시 애월읍 유수암서길 17,100
223,(주)서울지에스렌트카,"서울특별시 양천구 등촌로160, 가동 1층 1호(목동)",37.54403832,126.862421,서울특별시 강서구 공항대로81길 36(염창동),55
224,(주)코리아렌터카,"서울특별시 양천구 국회대로 92, 202호(신월동)",37.52689475,126.8452609,서울특별시 양천구 가로공원로58길 20,230
225,(주)초원렌트카,서울특별시 양천구 중앙로 293 (신월동),37.52235884,126.8515106,서울시 강서구 공항대로 261,50
226,(주)광조렌트카,"서울특별시 양천구 남부순환로 606, 203호(신월동)",37.51477544,126.8400338,서울특별시 양천구 남부순환로 606,52
227,엠렌트카,서울특별시 동대문구 고산자로 397,37.5750478,127.0377732,서울특별시 성동구 왕십리로 88(성수동1가),58
228,케이네트웍스(주),"인천광역시 중구 인중로63번길 41, 2층(신흥동3가)",37.46261673,126.6351156,인천광역시 부평구 충선로203번길 4(삼산동),24
229,(합자)경인렌트카,인천광역시 부평구 원적로 416번길 50 (산곡동),37.5012068,126.7113593,인천광역시 부평구 원적로 416번길 50 (산곡동),91
230,(합자)경인렌트카,인천광역시 옹진군 백령면 사곶로 73,37.95548506,124.7231808,인천광역시 옹진군 백령면 사곶로 73,14
231,(합자)경인렌트카,경기도 수원시 권선구 동수원로146번길 130(곡반정동),37.24498069,127.034323,경기도 수원시 권선구 권선동 1015-1,22
232,(합자)경인렌트카,"경기도 화성시 정남면 신백길 195-1, 101호",37.16886138,126.9827325,경기도 화성시 정남면 만년로 645,2
233,(합자)경인렌트카,강원도 춘천시 춘천로 58(효자동),37.86961046,127.7244961,강원도 춘천시 춘천로 58(효자동),9
234,(합자)경인렌트카,"인천광역시 서구 북항로31번길 76, 1동 2층 2호(석남동)",37.4999533,126.644287,인천광역시 연수구 테크노파크로 164,53
235,(합자)경인렌트카,"서울특별시 강서구 공항대로 213, 302-27호",37.55969938,126.8313656,"서울특별시 양천구 신정동 1018-3,11 법마을 공영주차장",4
236,(합자)경인렌트카,"서울특별시 송파구 충민로 66, YB동 1047호(문정동, 가든파이브라이프)",37.47761304,127.1249629,"서울특별시 은평구 연서로35길 37, 연광초등학교지하공영주차장(불광동)",12
237,(합자)경인렌트카,"인천광역시 계양구 새벌로 112, 222호(효성동, 마스터즈)",37.52706239,126.7175135,인천광역시 연수구 테크노파크로 164,42
238,(합자)경인렌트카,인천광역시 계양구 길마로 19 (효성동),37.5343295,126.7077469,인천광역시 계양구 길마로 19 (효성동),3
239,(합자)경인렌트카,경기도 수원시 권선구 서수원로 143-10(오목천동),37.23931011,126.9695217,경기도 수원시 권선구 서수원로 143-10(오목천동),5
240,(합자)경인렌트카,"서울특별시 마포구 독막로 230, 3층 316호(신수동, 우리빌딩)",37.54697223,126.9390206,서울특별시 양천구 신정1동 1018-3번지 법마을주차장,16
241,(합자)경인렌트카,"강원도 원주시 무실본동길 39, 101호(무실동)",37.33633138,127.9335981,강원도 원주시 현충로 38(태장동),25
242,(합자)경인렌트카,"인천광역시 서구 새오개로68번길 3-1, 1층 102호(신현동)",37.51624838,126.6656758,인천광역시 연수구 테크노파크로 164,25
243,(합자)경인렌트카,"인천광역시 남동구 백범로 376, 간석도시타워 9층 904-1호",37.46668249,126.7094748,인천광역시 연수구 테크노파크로 164,27
244,(합자)경인렌트카,"인천광역시 미추홀구 학익소로37번길 31, 201호(주안동)",37.444853,126.671985,인천광역시 연수구 테크노파크로 164,8
245,(합자)경인렌트카,"인천광역시 미추홀구 매소홀로 473, 제지하층 제11호(학익동)",37.43975696,126.6748393,인천광역시 연수구 테크노파크로 164,14
246,(합자)경인렌트카,"경기도 안양시 동안구 관평로 227, 지하층 21호(관양동, 한가람아파트상가동)",37.39675318,126.9578348,"경기도 안양시 동안구 관평로 227, 신라상가 주차장",31
247,㈜나라렌터카 명륜영업소,강원도 원주시 명륜로 5,37.33741283,127.9472919,강원도 원주시 명륜로 5,0
248,㈜로또렌트카,강원도 원주시 단구로 19,37.34636917,127.9361702,강원도 원주시 로아노크로 29,9
249,㈜로또렌트카 횡성영업소,강원도 횡성군 횡성읍 앞들서2로 26,37.48908054,127.9816997,강원도 횡성군 횡성읍 횡성로 362/ 강원도 횡성군 횡성읍 태기로 257,190
250,㈜로또렌트카 속초영업소,강원도 속초시 온천로 104,38.18930329,128.5542398,강원도 속초시 온천로 104,0
251,㈜로또렌트카 행구영업소,강원도 원주시 종각길 15,37.34018411,127.9409371,강원도 원주시 저금어지길 402,1
252,㈜로또렌트카 명륜영업소,강원도 원주시 향교길 21,37.33735831,127.9492604,강원도 원주시 향교길 21,30
253,㈜로또렌트카 양양영업소,강원도 양양군 양양읍 양양로 9-1,38.07848535,128.6271923,강원도 양양군 양양읍 양양로9-1/ 강원도 양양군 양양읍 안산1길 56,26
254,㈜로또렌트카 주문진영업소,강원도 강릉시 주문진읍 금용길 3,37.87714962,128.8221652,강원도 강릉시 주문진읍 금용길 3,6
255,㈜로또렌트카 춘천영업소,강원도 춘천시 남춘로55번길 5,37.86597039,127.7322942,강원도 춘천시 옛경춘로 663,30
256,㈜로또렌트카 속초설악영업소,강원도 속초시 동해대로 4179,38.19244022,128.5783749,강원도 속초시 소평로 70,10
257,㈜로또렌트카 북강릉영업소,강원도 강릉시 율곡로 3081,37.77614556,128.8865447,강원도 강릉시 율곡로 3081,19
258,㈜로또렌트카 거제영업소,경상남도 거제시 거제중앙로13길 15,34.8829171,128.6243467,경상남도 거제시 수양로 197,0
259,㈜로또렌트카 철원군영업소,강원도 철원군 갈말읍 군탄로 30,38.14821979,127.3042103,강원도 철원군 동승읍 금학로59번길 5,15
260,㈜로또렌트카 인천영업소,인천광역시 서구 보석로17번안길 44,37.52066364,126.6231776,인천광역시 연수구 테크노파크로 164,4
261,정도인터내셔널㈜,강원도 원주시 소초면 섬배로 109-10,37.42104097,127.975337,강원도 원주시 태장동 1969-2,61
262,㈜타고렌터카 장흥영업소,전라남도 장흥군 장흥읍 순지남외길249,34.67091886,126.9013465,전라남도 영암군 영암읍 녹암대동보길 20-10,5
263,㈜나라렌터카 영월영업소,강원도 영월군 영월읍 덕포우회길 38,37.17922088,128.4747473,"강원도 영월군 덕포우회길 38, 42, 575-7",42
264,㈜나라렌터카 횡성영업소,강원도 횡성군 횡성읍 앞들서2로 28,37.48889013,127.9812267,강원도 횡성군 앞들서2로 28,5
265,㈜나라렌터카 문막영업소,강원도 원주시 문막읍 건등로 10-1,37.31189958,127.818306,강원도 원주시 지정면 질마재로 24-3,21
266,㈜나라렌터카 단계영업소,강원도 원주시 판부면 매봉길 16-20,37.3203943,127.9420223,"강원도 원주시 판부면 매봉길 16-20, 원문로100번길 2-37",19
267,㈜나라렌터카 우산영업소,강원도 원주시 북원로2485번길 3,37.36607978,127.9399673,강원도 원주시 북원로2485번길 3,34
268,㈜글로벌금오렌트카,경상북도 예천군 예천읍 보문로 185-1,36.660491,128.483595,경상북도 예천군 예천읍 보문로 185-1,3
269,㈜글로벌렌터카,강원도 원주시 호저면 원문로 537-1,37.35894378,127.9038715,강원도 원주시 호저면 원문로 537-1,36
270,㈜글로벌렌터카 원주영업소,강원도 원주시 남원로 496-1,37.32643929,127.9485852,강원도 원주시 서원대로 192,1
271,㈜글로벌렌터카 그린영업소,강원도 원주시 판부면 서곡널다리길 24,37.32128628,127.9364849,강원도 원주시 서곡널다리길 24,45
272,㈜글로벌렌터카 서울영업소,서울특별시 도봉구 도봉로 603,37.65860848,127.0402955,서울특별시 성동구 마장로 35길 68/ 서울특별시 성동구 자동차시장1길 38/ 서울특별시 성북구 삼양로 22 기린빌딩,8
273,㈜나라렌터카,강원도 원주시 치악로 1651-14,37.33010387,127.9580742,강원도 원주시 치악로 1651-14,20
274,㈜응카,,35.2194025,128.9882555,"부산광역시 강서구 대저중앙로 393번길 56, 56-1, 56-2",215
275,㈜케이제이렌트카,,35.26540083,129.0858594,,91
276,㈜에스엔비렌터카,"부산광역시 해운대구 APEC로 30, 154호",35.16577952,129.1350252,"부산광역시 해운대구 APEC로 30, 지하1층",118
277,(주)타고렌트카,"부산광역시 해운대구 센텀중앙로 97, 비동 604호",35.175162,129.124507,부산광역시 사하구 다대로 지하 692,43
278,㈜투어스태프,"부산광역시 해운대구 APEC로 30, 108호(우동)",35.16577952,129.1350252,"부산광역시 해운대구 APEC로 30, 지하주차장(우동)",49
279,마이오토링크 주식회사,부산광역시 수영구 황령대로 501,35.1378125,129.1088096,부산광역시 강서구 명지국제8로 251,75
280,㈜인스렌터카,경상북도 예천군 예천읍 대심1길 12,36.648729,128.442407,경상북도 예천군 지보면 지보길 62,1
281,㈜인스렌터카,경상북도 예천군 예천읍 양궁로 226,36.637231,128.472229,경상북도 예천군 예천읍 석정길 291,26
282,㈜삼성렌트카,경상북도 예천군 예천읍 대심3길 7,36.649207,128.444047,경상북도 예천군 예천읍 보문로 207,12
283,㈜대구렌트카,경상북도 예천군 예천읍 양궁로 50,36.648021,128.460793,경상북도 예천군 예천읍 양궁로 50,8
284,㈜경일알씨,경상북도 예천군 예천읍 효자로 33,36.654505,128.448115,경상북도 예천군 지보면 지보로 107,6
285,㈜금미렌트카,서울특별시 구로구 새말로18길 20-7,37.505517,126.8924624,서울특별시 영등포구 국회대로 22길 20,75
286,㈜카렌트카,서울특별시 구로구 구로중앙로 113,37.498507,126.885458,서울특별시 구로구 오류동 135-3외 8필지,51
287,㈜스카이,서울특별시 구로구 경인로 20나길 17,37.49469034,126.8429053,서울특별시 성동구 마조로 18길 20,382
288,㈜하이카세상,서울특별시 구로구 중앙로3길 12,37.50021131,126.8629441,충청남도 천안시 서북구 성환읍 각금2길 128,55
289,효성렌트카㈜,서울특별시 구로구 구로중앙로 229,37.50531773,126.8755383,서울특별시 구로구 구로중앙로 229,267
